Container,Batch Name,Number of Ballots
Election Day,ED-11C-11C2-11C3-SC14A-SC30A-B ICP 1 - 0,501
Election Day,ED-RW12-RW12A-RW19 ICP 2 - 0,694
Election Day,ED-03A-03B-03C-03H-09i ICP 2 - 0,461
Election Day,ED-RW12-RW12A-RW19 ICP 1 - 0,617
Election Day,ED-09C-10E-10P-FC02 ICP 1 - 0,663
Election Day,ED-03S-09D-09E-10F ICP 2 - 0,510
Election Day,ED-ML04 ICP 1 - 0,422
Election Day,ED-03D-04A-04C-04D ICP 1 - 0,514
Election Day,ED-03S-09D-09E-10F ICP 1 - 0,318
Election Day,ED-10K-11H-11K ICP 1 - 0,584
Election Day,ED-12F-12H1-12H2 ICP 1 - 0,478
Election Day,ED-11G-12i-12L ICP 1 - 0,195
Election Day,ED-CP05B-C-CP06A-B-CP07A-B-C-D ICP 1 - 0,362
Election Day,ED-11J-11M-11M1-11R ICP 2 - 0,281
Election Day,ED-EP01A-B-C-D ICP 1 - 0,375
Election Day,ED-11J-11M-11M1-11R ICP 1 - 0,340
Election Day,ED-11B-11B1-11B3-11N-11P ICP 1 - 0,507
Election Day,ED-11B-11B1-11B3-11N-11P ICP 2 - 0,542
Election Day,ED-EP01A-B-C-D ICP 2 - 0,483
Election Day,ED-JC01-JC01A ICP 1 - 0,455
Election Day,ED-SC23A-B-C-D ICP 1 - 0,684
Election Day,ED-JC01-JC01A ICP 2 - 0,165
Election Day,ED-SC23A-B-C-D ICP 2 - 0,192
Election Day,ED-JC12-13A-13B-14-15 ICP 2 - 0,534
Election Day,ED-01F-01G-12K-12N  ICP 1 - 0,460
Election Day,ED-JC12-13A-13B-14-15 ICP 1 - 0,533
Election Day,ED-04V ICP 1 - 0,227
Election Day,ED-01F-01G-12K-12N  ICP 2 - 0,534
Election Day,ED-JC03A-3B-4A-4B-4C-JC05 ICP 1 - 0,545
Election Day,ED-01A ICP 1 - 0,910
Election Day,ED-01J-12S ICP 1 - 0,607
Election Day,ED-JC03A-3B-4A-4B-4C-JC05 ICP 2 - 0,475
Election Day,ED-02D-02G ICP 2 - 0,824
Election Day,ED-CH01-B-CH02-CH03-CH04A-CH05-A ICP 1 - 0,463
Election Day,ED-SC07A ICP 1 - 0,266
Election Day,ED-02D-02G ICP 1 - 0,700
Election Day,ED-SC07A ICP 2 - 0,528
Election Day,ED-06B-06F ICP 1 - 0,691
Election Day,ED-SS12-SS14 ICP 1 - 0,708
Election Day,ED-SS04-SS04A-SS29A ICP 1 - 0,542
Election Day,ED-FA01A ICP 1 - 0,453
Election Day,ED-EP02A-B-C-D-E ICP 1 - 0,139
Election Day,ED-EP02A-B-C-D-E ICP 2 - 0,738
Election Day,ED-UC02C-D ICP 1 - 0,452
Election Day,ED-AP14-AP14A ICP 1 - 0,405
Election Day,ED-01C-01S ICP 1 - 0,464
Election Day,ED-JC08-JC09-JC10 ICP 1 - 0,526
Election Day,ED-03T-04J ICP 1 - 0,169
Election Day,ED-JC08-JC09-JC10 ICP 2 - 0,438
Election Day,ED-02L2-03i ICP 1 - 0,453
Election Day,ED-RW03A-03C-17 ICP 1 - 0,725
Election Day,ED-02F1-02F2 ICP 1 - 0,590
Election Day,ED-AP01A-AP05-AP12A-B ICP 1 - 0,596
Election Day,ED-AP01A-AP05-AP12A-B ICP 2 - 0,545
Election Day,ED-02J-02K-06G ICP 1 - 0,758
Election Day,ED-AP09A-AP09B ICP 1 - 0,559
Election Day,ED-RW06-07A-07B-13 ICP 1 - 0,629
Election Day,ED-RW06-07A-07B-13 ICP 2 - 0,570
Election Day,ED-06D-06D1-06D2 ICP 1 - 0,1193
Election Day,ED-01P-01T ICP 1 - 0,581
Election Day,ED-02L1-02L1A-02L1B ICP 1 - 0,1033
Election Day,ED-04K-04L ICP 1 - 0,588
Election Day,ED-02L1-02L1A-02L1B ICP 2 - 0,173
Election Day,ED-EP04B-SC08C-SC17A-B-C-D ICP 1 - 0,448
Election Day,ED-01D-04i ICP 1 - 0,336
Election Day,ED-UC02A-E-F-G ICP 1 - 0,661
Election Day,ED-JC07-JC11 ICP 2 - 0,470
Election Day,ED-01B-01E ICP 1 - 0,894
Election Day,ED-JC07-JC11 ICP 1 - 0,373
Election Day,ED-01B-01E ICP 2 - 0,1016
Election Day,ED-02B-02C-04F-05D ICP 1 - 0,692
Election Day,ED-SC01B ICP 1 - 0,387
Election Day,ED-02B-02C-04F-05D ICP 2 - 0,297
Election Day,ED-SC07C-SC211-SC212 ICP 1 - 0,1002
Election Day,ED-04B-04W ICP 1 - 0,153
Election Day,ED-SC11A-11B-SC29A-C ICP 1 - 0,404
Election Day,ED-SC11A-11B-SC29A-C ICP 2 - 0,265
Election Day,ED-12E1-12J-12M ICP 1 - 0,378
Election Day,ED-12E1-12J-12M ICP 2 - 0,441
Election Day,ED-SC20 ICP 1 - 0,419
Election Day,ED-EP04A-SC08J-SC19A-B-C ICP 1 - 0,456
Election Day,ED-FA01C-D ICP 1 - 0,134
Election Day,ED-CP081-083-084-A-SC10 ICP 1 - 0,188
Election Day,ED-RW04-RW20 ICP 1 - 0,1144
Election Day,ED-SC09A-B-C-SC27 ICP 1 - 0,477
Election Day,ED-JC18-JC19-JC19A ICP 1 - 0,519
Election Day,ED-JC18-JC19-JC19A ICP 2 - 0,350
Election Day,ED-SC09A-B-C-SC27 ICP 2 - 0,400
Election Day,ED-SC08A-B-D-E-F-G-i-K-UC01A-B-C-E ICP 2 - 0,554
Election Day,ED-RW21A-SS01-SS01A ICP 1 - 0,718
Election Day,ED-RW21A-SS01-SS01A ICP 2 - 0,376
Election Day,ED-SC08A-B-D-E-F-G-i-K-UC01A-B-C-E ICP 1 - 0,549
Election Day,ED-JC02-JC06 ICP 2 - 0,148
Election Day,ED-SC05B-C-E-H-SC07D-F-SC15A-B ICP 2 - 0,606
Election Day,ED-JC02-JC06 ICP 1 - 0,383
Election Day,ED-SC05B-C-E-H-SC07D-F-SC15A-B ICP 1 - 0,774
Election Day,ED-AP01B-AP07A-AP10-AP12C ICP 1 - 0,506
Election Day,ED-SC05A-SC13-SC13A ICP 1 - 0,732
Election Day,ED-AP01B-AP07A-AP10-AP12C ICP 2 - 0,475
Election Day,ED-SC18A-B-C-D ICP 1 - 0,685
Election Day,ED-12A-12A1-12D-12G ICP 1 - 0,453
Election Day,ED-12A-12A1-12D-12G ICP 2 - 0,534
Election Day,ED-SC05D-G-SC15-SC20A ICP 1 - 0,572
Election Day,ED-01H-02S-05A1-05B-C-K ICP 1.1 - 0,798
Election Day,ED-SC05D-G-SC15-SC20A ICP 2 - 0,574
Election Day,ED-01H-02S-05A1-05B-C-K ICP 2.2 - 0,610
Election Day,ED-FA01B ICP 1 - 0,458
Election Day,ED-FA01B ICP 2 - 0,315
Election Day,ED-SC01A-SC01C-SC01D-SC31 ICP 1 - 0,871
Election Day,ED-02E-05A2 ICP 1 - 0,1259
Election Day,ED-EP03A-B-C-EP04C-D ICP 2 - 0,443
Election Day,"ED-CP011-CP012,CP01B,CP02,CP04A ICP 1 - 0",552
Election Day,ED-SC02-SC02A-SC32 ICP 1 - 0,557
Election Day,ED-SS19A-SS22 ICP 1 - 0,554
Absentee by Mail,ICC - Absentee By Mail 1.1 - 51,12
Absentee by Mail,ICC - Absentee By Mail 1.1 - 53,10
Absentee by Mail,ICC - Absentee By Mail 1.1 - 54,2
Absentee by Mail,ICC - Absentee By Mail 1.1 - 55,5
Election Day,ICC - ED - PA01 - 1,255
Election Day,ICC - ED - PA01 - 2,71
Election Day,ICC - ED - PA01 - 3,65
Absentee by Mail,ICC - Absentee By Mail 1.1 - 56,2
Provisional,ICC - Provisional 3 - 1,259
Provisional,ICC - Provisional 3 - 2,32
Provisional,ICC - Provisional 3 - 3,12
Election Day,ICC - ED-09B-09M-09N ICP 1 - 1,117
Election Day,ICC - ED-09B-09M-09N ICP 1 - 2,67
Election Day,ICC -ED-06D-06D1-06D2 ICP 2 - 1,207
Election Day,ICC -ED-06D-06D1-06D2 ICP 2 - 2,313
Election Day,ICC - ED-09B-09M-09N ICP 2 - 1,90
Election Day,ICC - ED-09B-09M-09N ICP 2 - 2,99
Election Day,ICC -ED-AP03-RW05-RW05A ICP 1 - 1,270
Election Day,ICC -ED-AP03-RW05-RW05A ICP 1 - 2,127
Election Day,ICC - ED-09B-09M-09N ICP 2 - 3,116
Election Day,ICC - ED-09B-09M-09N ICP 2 - 4,125
Election Day,ICC - ED-09B-09M-09N ICP 2 - 5,75
Election Day,ICC - ED-09B-09M-09N ICP 2 - 6,95
Election Day,ICC - ED-09B-09M-09N ICP 2 - 7,104
Election Day,ICC - ED-09B-09M-09N ICP 2 - 8,139
Election Day,ICC - ED-09B-09M-09N ICP 2 - 9,130
Election Day,ICC - ED-09B-09M-09N ICP 2 - 10,102
Election Day,ICC - ED-09B-09M-09N ICP 2 - 11,60
Election Day,ICC -ED-02A1 ICP 1 - 1,242
Advance Voting,ICC - Palmetto Library ICP 1 - 1,2
Advance Voting,ICC - Palmetto Library ICP 1 - 2,1
Advance Voting,ICC - Palmetto Library ICP 1 - 3,1
Advance Voting,ICC - Palmetto Library ICP 1 - 4,11
Advance Voting,ICC - AV-Palmetto Library ICP 2 - 1,333
Advance Voting,ICC - AV-Palmetto Library ICP 2 - 2,407
Advance Voting,ICC - AV-Etris-Darnell Comm Rec ICP 1 - 1,31
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 2 - 1,300
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 1,174
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 2 - 2,372
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 2,143
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 2 - 3,285
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 3,166
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 2 - 4,259
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 4,184
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 5,220
Advance Voting,ICC -AV- Roswell Library ICP 3 - 1,261
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 2 - 5,249
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 6,89
Advance Voting,ICC -AV- Roswell Library ICP 3 - 2,257
Advance Voting,ICC -AV- Roswell Library ICP 3 - 3,280
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 7,125
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 8,104
Advance Voting,ICC -AV- Roswell Library ICP 3 - 4,273
Advance Voting,ICC -AV- Roswell Library ICP 3 - 5,295
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 9,151
Advance Voting,ICC -AV- Roswell Library ICP 3 - 6,257
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 10,83
Election Day,ICC - ED-UC031-UC033 ICP 1 - 1,255
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 3 - 11,5
Election Day,ICC - ED-UC031-UC033 ICP 1 - 2,196
Advance Voting,ICC - AV-Palmetto Library ICP 3 - 8,142
Advance Voting,ICC - AV-Palmetto Library ICP 3 - 9,61
Advance Voting,ICC -AV- Roswell Library ICP 3 - 7,255
Advance Voting,ICC - AV-Palmetto Library ICP 3 - 10,123
Advance Voting,ICC -AV- Roswell Library ICP 3 - 8,315
Advance Voting,ICC - AV-S Fulton Service Ctr ICP 2 - 6,1
Advance Voting,ICC - AV-Palmetto Library ICP 3 - 11,118
Advance Voting,ICC - AV-Palmetto Library ICP 3 - 12,151
Advance Voting,ICC -AV-Garner Library ICP 4 - 1,308
Advance Voting,ICC - AV-Palmetto Library ICP 3 - 13,88
Advance Voting,ICC - AV-Palmetto Library ICP 3 - 14,40
Advance Voting,ICC -AV-Garner Library ICP 4 - 2,299
Advance Voting,ICC -AV-Garner Library ICP 4 - 3,313
Advance Voting,ICC -AV-Garner Library ICP 4 - 4,328
Advance Voting,ICC -AV-Garner Library ICP 4 - 5,336
Advance Voting,ICC -AV-Garner Library ICP 4 - 6,309
Advance Voting,ICC -AV-Garner Library ICP 4 - 7,309
Advance Voting,ICC -AV-Garner Library ICP 4 - 8,274
Advance Voting,ICC -AV-Garner Library ICP 4 - 9,164
Advance Voting,ICC -AV-Garner Library ICP 4 - 10,310
Advance Voting,ICC -AV-Garner Library ICP 4 - 11,306
Advance Voting,ICC -AV-Garner Library ICP 4 - 12,423
Advance Voting,ICC -AV-Garner Library ICP 4 - 13,291
Advance Voting,ICC -AV Grant Park Rec Ctr ICP 1 - 1,103
Advance Voting,ICC - AV-Grant Park Rec Ctr ICP 3 - 1,291
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 1,138
Advance Voting,ICC - AV-Grant Park Rec Ctr ICP 3 - 2,265
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 2,65
Advance Voting,ICC - AV-Grant Park Rec Ctr ICP 3 - 3,296
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 3,147
Advance Voting,ICC - AV-Grant Park Rec Ctr ICP 3 - 4,296
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 4,69
Advance Voting,ICC - AV-Grant Park Rec Ctr ICP 3 - 5,291
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 5,120
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 6,47
Advance Voting,ICC - AV-Grant Park Rec Ctr ICP 3 - 6,319
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 7,204
Advance Voting,ICC - AV-Grant Park Rec Ctr ICP 3 - 7,270
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 8,12
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 9,144
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 10,107
Advance Voting,ICC - AV Etris-Darnell Comm Rec ICP 2 - 1,232
Advance Voting,ICC - AV Etris-Darnell Comm Rec ICP 2 - 2,267
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 11,134
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 12,77
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 13,20
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 14,69
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 15,124
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 16,152
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 17,160
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 18,112
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 19,121
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 20,130
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 21,40
Advance Voting,ICC -AV Grant Park Rec Ctr ICP 1 - 2,1
Advance Voting,ICC -AV-Grant Park Rec Ctr ICP 2 - 22,2
Advance Voting,ICC - AV-Grant Park Rec Ctr ICP 3 - 8,3
